Forrás_lap	Forrás_sor	Kártya név	Típus	Birodalom	Klán	Faj	Kaszt	Magnitudó	Aura	ATK	HP	Képesség	Képesség_Canonical	Zóna_Felismerve	Kulcsszavak_Felismerve	Trigger_Felismerve	Célpont_Felismerve	Hatáscímkék	Időtartam_Felismerve	Feltétel_Felismerve	Gépi_Leírás	Értelmezési_Státusz	Engine_Megjegyzés
VENTUS	107	Égi Csapda	Jel	Ventus	Égbolt Úrai	-	-	4	3	-	-	Aktiválás: Amikor az ellenfél megidéz egy 5-ös vagy annál nagyobb Magnitúdójú Entitást. Hatás: Az Entitás a pályára lépés után azonnal visszarepül az ellenfél kezébe, és te húzhatsz 1 lapot.	when enemy summons an entity with magnitude 5 or more: return it to hand and draw 1	dominium, hand, deck	blank	on_enemy_summon	enemy_entity	return_to_hand, draw	instant	trigger_only_if_enemy_summons_entity_with_magnitude_gte_5	Ha az ellenfél 5-ös vagy nagyobb Magnitúdójú entitást idéz, az azonnal kézbe kerül vissza és húzol 1 lapot.	osszetett_egyedi	Summon-punish trap bounce és húzás kombinációjával.
VENTUS	108	Szélörvény	Jel	Ventus	Égbolt Úrai	-	-	5	3	-	-	Aktiválás: Amikor az ellenfél kártyát húz a Manifesztáció fázisán kívül (képességből vagy varázslatból). Hatás: A felhúzott lapot meg kell mutatnia, és ha Entitás, azonnal el kell dobnia az Ürességbe.	deck draw outside manifestation: reveal the drawn card; if it is an entity, discard it to graveyard	deck, hand, graveyard	blank	on_enemy_extra_draw	enemy_hand	reveal, discard	instant	trigger_only_if_enemy_draws_outside_manifestation_phase_from_a_spell_or_ability	Ha az ellenfél a Manifesztáció fázison kívül húz lapot, azt felfedi, és ha Entitás, azonnal az Ürességbe dobja.	osszetett_egyedi	Speciális draw-intercept trap reveal és típusellenőrzéssel.
VENTUS	109	Viharos Visszhang	Jel	Ventus	Égbolt Úrai	-	-	6	4	-	-	Aktiválás: Amikor egy saját hatásod (Ige vagy Rituálé) visszaküld egy ellenséges Entitást a kezébe. Hatás: Az ellenfélnek a visszakapott lap mellé egy másik kártyát is el kell dobnia a kezéből az Ürességbe.	when your spell or ritual returns an enemy entity to hand: that opponent discards another card	from hand, graveyard	blank	on_bounce	enemy_hand	discard	instant	trigger_only_if_your_spell_or_ritual_returned_an_enemy_entity_to_hand	Ha egy saját Ige vagy Rituálé ellenséges entitást küld vissza kézbe, az ellenfél egy másik lapot is eldob a kezéből.	osszetett_egyedi	Saját bounce-hatásra láncolt discard trap.
VENTUS	110	Szétszéledő Köd	Jel	Ventus	Égbolt Úrai	-	-	2	1	-	-	Aktiválás: Amikor az ellenfél egy Rituáléval vagy Igével célba veszi az egyik Légies (Ethereal) kulcsszóval rendelkező Entitásodat. Hatás: Az Entitásod feloszlik a szélben, visszatér a kezedbe, a ráirányított varázslat hatása pedig semlegesítődik.	when enemy spell or ritual targets your ethereal entity: return it to hand and counter that spell	hand	ethereal	on_enemy_spell_target	own_entity, enemy_spell_or_ritual	return_to_hand, counterspell	instant	trigger_only_if_targeted_allied_entity_has_ethereal	Ha az ellenfél egy Légies saját entitásodat célozza varázslattal, az kézbe kerül és a varázslat meghiúsul.	osszetett_egyedi	Keyword-feltételes önmentő counter trap.
VENTUS	111	Csalóka Szélirány	Jel	Ventus	Égbolt Úrai	-	-	2	2	-	-	Aktiválás: Amikor az ellenfél egy olyan Entitással indít támadást, amely nem rendelkezik a Légies (Ethereal) kulcsszóval. Hatás: A fizikai támadás átsuhan a délibábon: a támadás érvénytelenítődik, és a támadó Entitás a viharos széltől visszarepül a tulajdonosa kezébe.	when a non-ethereal enemy entity attacks: cancel the attack and return the attacker to its owner's hand	hand	ethereal	on_attack_declared	enemy_entity	attack_nullify, return_to_hand	instant	trigger_only_if_attacking_enemy_entity_does_not_have_ethereal	Ha egy nem Légies ellenséges entitás támad, a támadás meghiúsul és a támadó kézbe kerül vissza.	osszetett_egyedi	Keyword-negált támadóra reagáló bounce trap.
VENTUS	112	Váratlan Felszállás	Jel	Ventus	Égbolt Úrai	-	-	3	1	-	-	Aktiválás: Amikor az ellenfél egy Rituáléval vagy Igével célba veszi az egyik saját Entitásodat a Domíniumon. A célba vett Entitásodat a szél azonnal felkapja és visszarepíti a te kezedbe, így megmenekül a varázslat hatásától. Ezt követően húzhatsz 1 lapot.	when enemy spell or ritual targets your entity on the board: return it to your hand, then you may draw 1	dominium, hand, deck	blank	on_enemy_spell_target	own_entity	return_to_hand, draw	instant	target_must_be_an_allied_entity_on_dominium_targeted_by_enemy_spell_or_ritual	Ha az ellenfél egy saját pályán lévő entitásodat célozza varázslattal, az kézbe kerül vissza, majd húzhatsz 1 lapot.	osszetett_egyedi	Self-save bounce trap opcionális húzással.
VENTUS	113	Láthatatlan Fal	Jel	Ventus	Égbolt Úrai	-	-	3	2	-	-	Aktiválás: Amikor az ellenfél egy közvetlen támadással megcélozza az egyik Pecsétedet. Hatás: A támadás érvénytelenítődik, és az ellenfél Entitása egy áthatolhatatlan légfalnak ütközik, amely visszalöki őt egyenesen a játékos kezébe.	when enemy makes a direct attack against one of your seals: cancel the attack and return the attacker to its owner's hand	seal_row, hand	blank	on_attack_declared	enemy_entity	attack_nullify, return_to_hand	instant	trigger_only_if_enemy_makes_a_direct_attack_against_your_seal	Ha az ellenfél közvetlenül egy pecsétedet támadja, a támadás meghiúsul és a támadó kézbe kerül vissza.	osszetett_egyedi	Seal-target direct attack punish trap.
VENTUS	114	A Lebegő Szigetek	Sík	Ventus	Égbolt Úrai	-	-	3	3	-	-	Amíg ez a Sík aktív, minden alkalommal, amikor az ellenfél egyik Entitása visszakerül a Domíniumról a kezébe (bounce hatás miatt), az összes saját Légies (Ethereal) kulcsszóval rendelkező Entitásod kap +1 ATK-t az adott kör végéig.	while active, whenever an enemy entity returns from board to hand, all your ethereal entities gain +1 ATK until end of turn	dominium, hand	ethereal	on_bounce	own_entities	atk_mod	while_active	trigger_when_an_enemy_entity_returns_from_board_to_hand_and_affects_allied_ethereal_entities	Amíg aktív, amikor egy ellenséges entitás a pályáról kézbe kerül, minden saját Légies entitásod +1 ATK-t kap a kör végéig.	folyamatos_sik_hatas	Enemy-bounce triggeres tömeges keyword-szűrt buff.
VENTUS	115	Az Égi Citadella	Sík	Ventus	Égbolt Úrai	-	-	4	4	-	-	Amíg ez a Sík aktív a játékban, minden saját köröd Beáramlás fázisában (amikor lapot teszel az Ősforrásba), ha van legalább egy Légies (Ethereal) Entitásod a Horizonton, azonnal kapsz 1 ideiglenes Ventus Aurát.	hwile active, during each of your infusion phases, if you control at least one ethereal entity on Horizont, gain 1 temporary Ventus aura	horizont, source	ethereal	on_influx_phase	self	resource_gain	while_active	requires_at_least_one_allied_ethereal_entity_on_horizont	Amíg aktív, minden saját Beáramlás fázisban 1 ideiglenes Ventus Aurát kapsz, ha van legalább egy saját Légies Horizont-entitásod.	folyamatos_sik_hatas	Fázis-alapú feltételes erőforrásnyerés.
VENTUS	116	Felhők Városa	Sík	Ventus	Égbolt Úrai	-	-	4	4	-	-	Amíg aktív, minden Légies (Ethereal) kulcsszóval rendelkező Entitásod az ellenfél számára 1-gyel több Aurába kerül, ha varázslattal akarja célozni őket.	while active, targeting your ethereal entities with spells costs the opponent 1 more aura	dominium	ethereal	static	own_entities	cost_mod	while_active	affects_only_enemy_spells_targeting_allied_ethereal_entities	Amíg aktív, az ellenfélnek 1 Aurával többe kerül a saját Légies entitásaid varázslatos célzása.	folyamatos_sik_hatas	Targeting-tax jellegű globális költségmódosítás.
VENTUS	117	Égi Aréna	Sík	Ventus	Égbolt Úrai	-	-	5	5	-	-	Amíg aktív, minden alkalommal, amikor egy ellenséges kártya a Domíniumról (vagy varázslat hatására) visszakerül az ellenfél kezébe, az Égi Aréna okoz 2 sebzést az ellenfél egyik Pecsétjének.	while active, whenever an enemy card returns from board to hand, deal 2 damage to an enemy seal	dominium, hand, seal_row	blank	on_bounce	enemy_seal	seal_damage	while_active	trigger_when_an_enemy_card_returns_from_board_to_hand	Amíg aktív, amikor egy ellenséges kártya a pályáról kézbe kerül, ez a sík 2 sebzést okoz az ellenfél egyik pecsétjének.	folyamatos_sik_hatas	Enemy-bounce triggeres pecsétsebzés.
AETHER	2	Gépiesített Baka	Entitás	Aether	Fogaskerék Szövetség	Kiborg / Alap	Alap	1	1	2	1	[HORIZONT] Nincs képessége.	[HORIZONT] no ability	horizont	blank	static	self	blank	static_while_on_board	none	Nincs külön képessége.	passziv_vagy_egyszeru	Képesség nélküli referencia-lap.
AETHER	3	Adaptív Felderítő Drón	Entitás	Aether	Fogaskerék Szövetség	Gépezet / Alap	Alap	1	1	1	1	[DOMÍNIUM] Riadó (Clarion): Megidézésekor választhatsz: a Drón véglegesen kap +1 ATK-t, VAGY véglegesen kap +1 maximális HP-t és az Oltalom (Aegis) kulcsszót. Ha a másodikat választod, a Drón ebben a körben nem indíthat támadást.	[DOMINIUM] clarion: choose one - this gains +1 ATK permanently; or this gains +1 max HP and aegis permanently, then it cannot attack this turn	dominium	clarion, aegis	on_summon	self	atk_mod, hp_mod, grant_keyword, attack_restrict	until_turn_end	chosen_mode_1_or_2	Clarionkor választasz: vagy véglegesen +1 ATK-ot kap, vagy véglegesen +1 max HP-t és Oltalmat, de akkor ebben a körben nem támadhat.	osszetett_egyedi	Választásos Clarion permanens buffokkal és ideiglenes támadási tiltással.
AETHER	4	Lopakodó Felcser-Drón	Entitás	Aether	Fogaskerék Szövetség	Gépezet / Pap	Pap	2	2	1	3	[ZENIT] Ez az Entitás nem célozható meg ellenséges Rituálékkal és Igékkel. A saját Manifesztáció fázisodban (körönként egyszer) adhatsz +1 maximális HP-t egy vele azonos Áramlatban lévő, sérült Entitásnak.	[ZENIT] cannot be targeted by enemy spells; during your manifestation phase once per turn, target damaged entity in the same lane gains +1 max HP	zenit, horizont	blank	on_influx_phase	own_entity, enemy_entity	untargetable, hp_mod	static_while_on_board	usable_once_per_turn_during_your_manifestation_phase_and_target_must_be_damaged_entity_in_same_lane	Zenitben nem célozható, és a Manifesztáció fázisodban körönként egyszer egy vele azonos Áramlatban lévő sérült entitás +1 max HP-t kaphat.	osszetett_egyedi	Statikus spell-untargetable és lane-kötött fázis-aktivált buff egy lapon.
AETHER	5	Bronzfal Gólem	Entitás	Aether	Fogaskerék Szövetség	Gólem / Lovag	Lovag	2	2	1	4	[HORIZONT] Oltalom (Aegis). Ha ez az Entitás TÁMADÓKÉNT részt vesz egy harcban és túléli azt anélkül, hogy az Ürességbe kerülne, húzz 1 lapot. (Körönként max 1x).	[HORIZONT] aegis; when this attacks in combat and survives, draw 1 once per turn	horizont	aegis	on_combat_damage_dealt	self	draw	instant	triggers_only_if_this_is_the_attacker_and_survives_combat_max_once_per_turn	Oltalommal rendelkezik, és ha támadóként túlél egy harcot, körönként egyszer húzol 1 lapot.	osszetett_egyedi	Támadó szerepkörhöz kötött survive-combat trigger.
AETHER	6	Karbantartó Pók-Drón	Entitás	Aether	Fogaskerék Szövetség	Gépezet / Alap	Alap	2	1	1	3	[ZENIT] Harmonizálás (Harmonize).	[ZENIT] harmonize	zenit	harmonize	static	self	blank	static_while_on_board	none	A Zenitben Harmonizálás kulcsszóval rendelkező egyszerű entitás.	passziv_vagy_egyszeru	Tiszta natív keywordös lap.
AETHER	7	Aether-Generátor	Entitás	Aether	Fogaskerék Szövetség	Gépezet / Alap	Alap	3	2	0	4	[ZENIT] Rezonancia 2. Ha az előtte álló (vele egy Áramlatban lévő) Horizont-Entitásod sebzést szenved el, a Generátor elveszíti a Rezonancia képességét az adott kör végéig.	[ZENIT] resonance 2; if the allied Horizont entity in front takes damage, this loses resonance until end of turn	zenit, horizont	resonance	on_combat_damage_taken	self	ability_lock	until_turn_end	trigger_only_if_the_allied_horizont_entity_in_front_takes_damage	Rezonancia 2-t ad, de ha az előtte álló saját Horizont-entitás sebzést szenved, a kör végéig elveszíti a Rezonanciát.	osszetett_egyedi	Keyword ideiglenes elvesztése lane-kötött trigger alapján.
AETHER	8	Óramű-Kiborg Zsoldos	Entitás	Aether	Fogaskerék Szövetség	Kiborg / Zsoldos	Zsoldos	3	2	3	3	[HORIZONT] Ha ez az Entitás az egyetlen saját Entitásod a Horizonton, kap +1 ATK-t.	[HORIZONT] if this is your only allied entity on Horizont, it gains +1 ATK	horizont	blank	static	self	atk_mod	static_while_on_board	this_must_be_your_only_allied_entity_on_horizont	Ha ez az egyetlen saját entitásod a Horizonton, +1 ATK-t kap.	elso_koros_gepi_ertelmezes	Egyszerű állapotszámoló statikus buff.
AETHER	9	Gőzhajtású Pusztító	Entitás	Aether	Fogaskerék Szövetség	Kiborg / Harcos	Harcos	4	4	4	4	[HORIZONT] Hasítás (Sundering).	[HORIZONT] sundering	horizont	sundering	static	self	blank	static_while_on_board	none	A Horizonton Hasítás kulcsszóval rendelkező egyszerű entitás.	passziv_vagy_egyszeru	Tiszta natív keywordös lap.
AETHER	10	Páncélozott Juggernaut	Entitás	Aether	Fogaskerék Szövetség	Gólem / Harcos	Harcos	4	3	2	5	[HORIZONT] Oltalom (Aegis). Ha ez az Entitás TÁMADÓKÉNT részt vesz egy harcban és túléli azt anélkül, hogy az Ürességbe kerülne, húzz 1 lapot. (Körönként max 1x).	[HORIZONT] aegis; when this attacks in combat and survives, draw 1 once per turn	horizont	aegis	on_combat_damage_dealt	self	draw	instant	triggers_only_if_this_is_the_attacker_and_survives_combat_max_once_per_turn	Oltalommal rendelkezik, és ha támadóként túlél egy harcot, körönként egyszer húzol 1 lapot.	osszetett_egyedi	Támadó survive-combat trigger Aegis mellett.
AETHER	11	Titánpáncélos Gólem	Entitás	Aether	Fogaskerék Szövetség	Gólem / Harcos	Harcos	5	5	3	7	[HORIZONT] Oltalom (Aegis). Ha ez az Entitás TÁMADÓKÉNT részt vesz egy harcban és túléli azt, a harc végén VÁLASZTANOD KELL: véglegesen kap +1 maximális HP-t, VAGY húzol 1 lapot. (Körönként max 1x).	[HORIZONT] aegis; when this attacks in combat and survives, choose one - this gains +1 max HP permanently; or draw 1 once per turn	horizont	aegis	on_combat_damage_dealt	self	hp_mod, draw, choice	instant	triggers_only_if_this_is_the_attacker_and_survives_combat_max_once_per_turn	Ha támadóként túlél egy harcot, körönként egyszer választasz: vagy véglegesen +1 max HP-t kap, vagy húzol 1 lapot.	osszetett_egyedi	Választásos survive-combat trigger permanens vagy azonnali jutalommal.
AETHER	12	Újrahasznosító Egység	Entitás	Aether	Fogaskerék Szövetség	Kiborg / Pap	Pap	5	4	3	4	[DOMÍNIUM] Visszhang (Echo): Ha elpusztul, visszavehetsz egy 2-es vagy annál kisebb Magnitúdójú Aether Entitást a saját Ürességedből a kezedbe.	[DOMINIUM] echo: when this dies, return target Aether entity with magnitude 2 or less from your graveyard to your hand	dominium, graveyard, hand	echo	on_death	own_graveyard_entity	graveyard_recursion, return_to_hand	instant	target_must_be_an_aether_entity_in_your_graveyard_with_magnitude_lte_2	Ha elpusztul, egy 2-es vagy kisebb Magnitúdójú Aether entitást visszavehetsz az Ürességből a kezedbe.	elso_koros_gepi_ertelmezes	Egyszerű feltételes graveyard recursion Echo-val.
AETHER	13	Omega Fogaskerék-Kolosszus	Entitás	Aether	Fogaskerék Szövetség	Gépezet / Alap	Alap	7	7	7	7	[HORIZONT] Oltalom (Aegis). [DOMÍNIUM] Ha ez az Entitás halálos sebzést kapna, kifizethetsz X Aurát (amennyi a kártya szintje). Ha megteszed, a sebzés érvénytelenítődik, és a lény a pályán marad.	[HORIZONT] aegis; [DOMINIUM] if this would take lethal damage, you may pay X aura equal to its magnitude to prevent that damage	horizont, dominium	aegis	on_combat_damage_taken	self	damage_prevention, resource_gain	instant	requires_paying_aura_equal_to_this_cards_magnitude_when_it_would_take_lethal_damage	Oltalommal rendelkezik, és halálos sebzésnél a Magnitúdójával egyező Aura kifizetésével a sebzés megelőzhető.	osszetett_egyedi	X-költséges halálmegelőzés, ahol X a saját Magnitúdó.
AETHER	14	Goliath a Sétaerőd	Entitás	Aether	Fogaskerék Szövetség	Gépezet / Hős	Hős	8	6	6	8	[HORIZONT] Oltalom (Aegis). Hasítás (Sundering). [DOMÍNIUM] Ha ez az Entitás halálos sebzést kapna, kifizethetsz X Aurát (amennyi a kártya szintje). Ha megteszed, a sebzés érvénytelenítődik, és a lény a pályán marad.	[HORIZONT] aegis; sundering; [DOMINIUM] if this would take lethal damage, you may pay X aura equal to its magnitude to prevent that damage	horizont, dominium	aegis, sundering	on_combat_damage_taken	self	damage_prevention, resource_gain	instant	requires_paying_aura_equal_to_this_cards_magnitude_when_it_would_take_lethal_damage	Oltalommal és Hasítással rendelkezik, és halálos sebzésnél a Magnitúdójával egyező Aura kifizetésével a sebzés megelőzhető.	osszetett_egyedi	Több keyword melletti X-költséges halálmegelőzés.
AETHER	15	Fogaskerék-Szerelő	Entitás	Aether	Fogaskerék Szövetség	Ember	Harcos	1	1	1	2	[DOMÍNIUM] Riadó (Clarion): Tölts vissza 1 HP-t egy saját Gépezet vagy Kiborg Entitásodnak.	[DOMINIUM] clarion: heal 1 to target allied Gepezet or Kiborg entity	dominium	clarion	on_summon	own_entity	heal	instant	target_must_be_an_allied_gepezet_or_kiborg_entity	Clarionkor 1 HP-t gyógyítasz egy saját Gépezet vagy Kiborg entitáson.	elso_koros_gepi_ertelmezes	Egyszerű fajszűrt heal Clarion.
AETHER	16	Gőzszelepes Felderítő	Entitás	Aether	Fogaskerék Szövetség	Kiborg	Kósza	1	1	2	1	[HORIZONT] Gyorsaság (Celerity).	[HORIZONT] celerity	horizont	celerity	static	self	blank	static_while_on_board	none	A Horizonton Gyorsaság kulcsszóval rendelkező egyszerű entitás.	passziv_vagy_egyszeru	Tiszta natív keywordös lap.
